Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage (1-Fairy),Predicted Damage (2-Fairy),Predicted Damage (3-Fairy),Predicted Damage (4-Fairy),Rank
718,Elementary8,Day,128,RF,M99,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6648,249,299,349,398,618
718,Elementary8,Day,231,RF,M82A1,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6641,249,298,348,398,619
718,Elementary8,Day,270,RF,4 Shiki,100,150,1,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6623,248,298,347,397,620
718,Elementary8,Day,192,RF,JS05,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6604,247,297,346,396,621
718,Elementary8,Day,200,RF,XM3,100,150,1,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6603,247,297,346,396,622
718,Elementary8,Day,211,RF,SRS,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6603,247,297,346,396,623
718,Elementary8,Day,257,RF,M200,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6586,246,296,345,395,624
718,Elementary8,Day,197,RF,Carcano M1891,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6578,246,296,345,394,625
718,Elementary8,Day,42,RF,PTRD,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6563,246,295,344,393,626
718,Elementary8,Day,146,RF,Gr G28,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6553,245,294,344,393,627
718,Elementary8,Day,198,RF,Carcano M91/38,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6552,245,294,343,393,628
718,Elementary8,Day,145,RF,OTs-44,100,150,1,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6531,244,293,342,391,629
718,Elementary8,Day,305,RF,Tabuk,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6531,244,293,342,391,630
718,Elementary8,Day,247,RF,K31,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6511,244,292,341,390,631
718,Elementary8,Day,117,RF,Gr PSG-1,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6498,243,292,341,389,632
718,Elementary8,Day,1020,RF,Stella Hoshii,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6496,243,292,341,389,633
718,Elementary8,Day,273,RF,SSG3000,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6466,242,290,339,387,634
718,Elementary8,Day,43,RF,SVD,100,100,0,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6447,241,290,338,386,635
718,Elementary8,Day,20051,RF,FF FN49 Mod,120,100,0,10,10,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6449,241,290,338,386,636
718,Elementary8,Day,148,RF,IWS 2000,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6446,241,290,338,386,637
718,Elementary8,Day,184,RF,T-5000,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6427,241,289,337,385,638
718,Elementary8,Day,337,RF,De Lisle,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6426,240,289,337,385,639
718,Elementary8,Day,179,RF,Gd DSR-50,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6419,240,288,336,385,640
718,Elementary8,Day,180,RF,PzB39,100,150,1,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6416,240,288,336,384,641
718,Elementary8,Day,128,RF,M99,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6408,240,288,336,384,642
718,Elementary8,Day,200,RF,XM3,100,100,0,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6402,240,288,336,384,643
718,Elementary8,Day,52,RF,VM59,100,150,1,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6392,239,287,335,383,644
718,Elementary8,Day,235,RF,SPR A3G,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6384,239,287,335,383,645
718,Elementary8,Day,270,RF,4 Shiki,100,100,0,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6393,239,287,335,383,646
718,Elementary8,Day,192,RF,JS05,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6374,239,286,334,382,647
718,Elementary8,Day,211,RF,SRS,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6372,238,286,334,382,648
718,Elementary8,Day,197,RF,Carcano M1891,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6355,238,285,333,381,649
718,Elementary8,Day,146,RF,Gr G28,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6339,237,285,332,380,650
718,Elementary8,Day,42,RF,PTRD,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6330,237,284,332,379,651
718,Elementary8,Day,305,RF,Tabuk,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6307,236,283,331,378,652
718,Elementary8,Day,145,RF,OTs-44,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6288,235,282,330,377,653
718,Elementary8,Day,117,RF,Gr PSG-1,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6278,235,282,329,376,654
718,Elementary8,Day,273,RF,SSG3000,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6259,234,281,328,375,655
718,Elementary8,Day,337,RF,De Lisle,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6236,233,280,327,374,656
718,Elementary8,Day,184,RF,T-5000,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6229,233,280,327,373,657
718,Elementary8,Day,230,RF,OBR,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6186,231,278,324,371,658
718,Elementary8,Day,268,RF,T-CMS,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6196,232,278,325,371,659
718,Elementary8,Day,52,RF,VM59,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6185,231,278,324,371,660
718,Elementary8,Day,180,RF,PzB39,100,100,0,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6192,232,278,325,371,661
718,Elementary8,Day,235,RF,SPR A3G,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6179,231,278,324,370,662
718,Elementary8,Day,38,RF,M21,100,150,1,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6133,229,275,321,367,663
718,Elementary8,Day,201,RF,Gepard M1,100,150,1,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6128,229,275,321,367,664
718,Elementary8,Day,284,RF,Zas M76,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6035,226,271,316,362,665
718,Elementary8,Day,320,RF,GM6 Lynx,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6046,226,272,317,362,666
718,Elementary8,Day,217,RF,SM-1,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6019,225,270,315,361,667
718,Elementary8,Day,34,RF,M1 Garand,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6008,225,270,315,360,668
718,Elementary8,Day,268,RF,T-CMS,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5988,224,269,314,359,669
718,Elementary8,Day,255,RF,Scout,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5970,223,268,313,358,670
718,Elementary8,Day,256,RF,Falcon,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5976,224,268,313,358,671
718,Elementary8,Day,230,RF,OBR,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5972,223,268,313,358,672
718,Elementary8,Day,47,RF,G43,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5947,223,267,312,356,673
718,Elementary8,Day,38,RF,M21,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),5934,222,267,311,356,674
718,Elementary8,Day,49,RF,Type56R,100,150,1,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),5918,221,266,310,355,675
718,Elementary8,Day,201,RF,Gepard M1,100,100,0,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),5932,222,266,311,355,676
718,Elementary8,Day,35,RF,M1A1,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5844,219,262,306,350,677
718,Elementary8,Day,308,RF,C14,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5838,218,262,306,350,678
718,Elementary8,Day,284,RF,Zas M76,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5845,219,263,306,350,679
718,Elementary8,Day,320,RF,GM6 Lynx,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5836,218,262,306,350,680
718,Elementary8,Day,217,RF,SM-1,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5821,218,261,305,349,681
718,Elementary8,Day,34,RF,M1 Garand,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5808,217,261,304,348,682
718,Elementary8,Day,256,RF,Falcon,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5768,216,259,302,346,683
718,Elementary8,Day,255,RF,Scout,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5764,216,259,302,345,684
718,Elementary8,Day,49,RF,Type56R,100,100,0,10,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),5734,215,258,301,344,685
718,Elementary8,Day,174,RF,Type81R,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5731,214,257,300,343,686
718,Elementary8,Day,47,RF,G43,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5731,214,257,300,343,687
718,Elementary8,Day,241,RF,RT-20,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5715,214,257,300,342,688
718,Elementary8,Day,147,RF,SSG 69,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5667,212,255,297,340,689
718,Elementary8,Day,35,RF,M1A1,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5654,212,254,296,339,690
718,Elementary8,Day,308,RF,C14,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5655,212,254,296,339,691
718,Elementary8,Day,174,RF,Type81R,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5543,207,249,291,332,692
718,Elementary8,Day,241,RF,RT-20,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5519,206,248,289,331,693
718,Elementary8,Day,147,RF,SSG 69,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5488,205,246,288,329,694
718,Elementary8,Day,182,RF,wz.29,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5463,204,245,286,327,695
718,Elementary8,Day,40,RF,SVT-38,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5354,200,240,281,321,696
718,Elementary8,Day,182,RF,wz.29,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5276,197,237,276,316,697
718,Elementary8,Day,41,RF,SKS,100,150,1,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5218,195,234,273,313,698
718,Elementary8,Day,40,RF,SVT-38,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5178,194,233,271,310,699
718,Elementary8,Day,41,RF,SKS,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),5044,189,226,264,302,700
724,Intermediate4,Day,20055,AR,M4A1 Mod,120,200,1,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),8492,1167,1401,1634,1868,1
724,Intermediate4,Day,20122,AR,Gr G11 Mod,120,200,1,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),8001,1100,1320,1540,1760,2
724,Intermediate4,Day,20055,AR,M4A1 Mod,120,100,0,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),7988,1098,1318,1537,1757,3
724,Intermediate4,Day,20065,AR,416 Mod,120,200,1,10,10,Exclusive (5-Star),HV Round (5-Star),Exclusive (5-Star),7594,1044,1253,1461,1670,4
724,Intermediate4,Day,20122,AR,Gr G11 Mod,120,100,0,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),7550,1038,1245,1453,1661,5
724,Intermediate4,Day,338,AR,SIG MCX,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6231,1028,1233,1439,1644,6
724,Intermediate4,Day,213,SMG,C-MS,100,150,1,10,0,Chip (5-Star),AP Round (5-Star),Red Dot (5-Star),8162,1020,1224,1428,1632,7
724,Intermediate4,Day,338,AR,SIG MCX,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6080,1003,1203,1404,1605,8
724,Intermediate4,Day,213,SMG,C-MS,100,100,0,10,0,Chip (5-Star),AP Round (5-Star),Red Dot (5-Star),7951,993,1192,1391,1590,9
724,Intermediate4,Day,20065,AR,416 Mod,120,100,0,10,10,Exclusive (5-Star),HV Round (5-Star),Exclusive (5-Star),7200,990,1188,1386,1584,10
724,Intermediate4,Day,315,SMG,AUG Para,100,150,1,10,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6509,976,1171,1366,1562,11
724,Intermediate4,Day,203,SMG,Honey Badger,100,150,1,10,0,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),6441,966,1159,1352,1545,12
724,Intermediate4,Day,315,SMG,AUG Para,100,100,0,10,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6348,952,1142,1333,1523,13
724,Intermediate4,Day,203,SMG,Honey Badger,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),6287,943,1131,1320,1508,14
724,Intermediate4,Day,54,AR,M16A1,100,150,1,10,0,HV Round (5-Star),Armor Plate (5-Star),Exclusive (5-Star),6853,942,1130,1319,1507,15
724,Intermediate4,Day,20143,SMG,RO635 Mod,120,200,1,10,10,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),7532,941,1129,1318,1506,16
724,Intermediate4,Day,20026,SMG,Gr MP5 Mod,120,200,1,10,10,Exclusive (5-Star),HP Round (5-Star),Exclusive (5-Star),7423,927,1113,1299,1484,17
724,Intermediate4,Day,20032,SMG,Micro Uzi Mod,120,200,1,10,10,Chip (5-Star),HP Round (5-Star),Exclusive (5-Star),7397,924,1109,1294,1479,18
724,Intermediate4,Day,262,AR,EM-2,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),5604,924,1109,1294,1479,19
724,Intermediate4,Day,20101,SMG,UMP9 Mod,120,200,1,10,10,Chip (5-Star),HP Round (5-Star),Exclusive (5-Star),7356,919,1103,1287,1471,20
724,Intermediate4,Day,54,AR,M16A1,100,100,0,10,0,HV Round (5-Star),Armor Plate (5-Star),Exclusive (5-Star),6668,916,1100,1283,1466,21
724,Intermediate4,Day,223,AR,Model L,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),5492,906,1087,1268,1449,22
724,Intermediate4,Day,262,AR,EM-2,100,100,0,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),5453,899,1079,1259,1439,23
724,Intermediate4,Day,20060,AR,AS Val Mod,120,200,1,10,10,Holographic (5-Star),Exclusive (5-Star),Chip (5-Star),6524,897,1076,1255,1435,24
724,Intermediate4,Day,20143,SMG,RO635 Mod,120,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),7175,896,1076,1255,1435,25
724,Intermediate4,Day,62,AR,Gr G41,100,150,1,10,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6486,891,1070,1248,1426,26
724,Intermediate4,Day,138,AR,6P62,100,150,1,10,0,Red Dot (5-Star),AP Round (5-Star),Chip (5-Star),6481,891,1069,1247,1425,27
724,Intermediate4,Day,20026,SMG,Gr MP5 Mod,120,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Exclusive (5-Star),7121,890,1068,1246,1424,28
724,Intermediate4,Day,20064,AR,Gr G36 Mod,120,200,1,10,10,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6458,887,1065,1243,1420,29
724,Intermediate4,Day,206,AR,AK-12,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6446,886,1063,1240,1418,30
724,Intermediate4,Day,20032,SMG,Micro Uzi Mod,120,100,0,10,10,Chip (5-Star),HP Round (5-Star),Exclusive (5-Star),7087,885,1063,1240,1417,31
724,Intermediate4,Day,223,AR,Model L,100,100,0,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),5366,885,1062,1239,1416,32
724,Intermediate4,Day,1027,AR,Angelica,100,150,1,10,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6410,881,1057,1233,1410,33
724,Intermediate4,Day,20057,AR,ST AR-15 Mod,120,200,1,10,10,Optical (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),6406,880,1056,1233,1409,34
724,Intermediate4,Day,118,AR,9A-91,100,150,1,10,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6383,877,1053,1228,1404,35
724,Intermediate4,Day,1032,AR,Medusa,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Exclusive (5-Star),6386,878,1053,1229,1404,36
724,Intermediate4,Day,20101,SMG,UMP9 Mod,120,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Exclusive (5-Star),7015,876,1052,1227,1403,37
724,Intermediate4,Day,205,AR,AN-94,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6371,876,1051,1226,1401,38
724,Intermediate4,Day,20056,AR,M4 SOPMOD II Mod,120,200,1,10,10,Optical (5-Star),Auxiliary Sights (5-Star),HV Round (5-Star),6361,874,1049,1224,1399,39
724,Intermediate4,Day,318,AR,VHS,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6354,873,1048,1223,1397,40
724,Intermediate4,Day,62,AR,Gr G41,100,100,0,10,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6339,871,1045,1220,1394,41
724,Intermediate4,Day,293,AR,AK-15,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6330,870,1044,1218,1392,42
724,Intermediate4,Day,138,AR,6P62,100,100,0,10,0,Red Dot (5-Star),AP Round (5-Star),Chip (5-Star),6326,869,1043,1217,1391,43
724,Intermediate4,Day,20061,AR,StG44 Mod,120,200,1,10,10,Red Dot (5-Star),Exclusive (5-Star),Chip (5-Star),6306,867,1040,1213,1387,44
724,Intermediate4,Day,20136,SMG,PP-19 Mod,120,200,1,10,10,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6919,864,1037,1210,1383,45
724,Intermediate4,Day,20029,SMG,STEN Mk? Mod,120,200,1,10,10,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6900,862,1035,1207,1380,46
724,Intermediate4,Day,20103,SMG,UMP45 Mod,120,200,1,10,10,Exclusive (5-Star),HP Round (5-Star),Exclusive (5-Star),6900,862,1035,1207,1380,47
724,Intermediate4,Day,306,AR,AK-Alfa,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6277,863,1035,1208,1380,48
724,Intermediate4,Day,313,AR,S-ACR,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6252,859,1031,1203,1375,49
724,Intermediate4,Day,206,AR,AK-12,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6249,859,1031,1202,1374,50
724,Intermediate4,Day,73,AR,AUG,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6236,857,1028,1200,1371,51
724,Intermediate4,Day,243,AR,64 Shiki,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6228,856,1027,1198,1370,52
724,Intermediate4,Day,289,AR,R5,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6224,855,1026,1198,1369,53
724,Intermediate4,Day,290,AR,89 Shiki,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6223,855,1026,1197,1369,54
724,Intermediate4,Day,274,AR,ACR,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6217,854,1025,1196,1367,55
724,Intermediate4,Day,20060,AR,AS Val Mod,120,100,0,10,10,Holographic (5-Star),Exclusive (5-Star),Chip (5-Star),6217,854,1025,1196,1367,56
724,Intermediate4,Day,176,SMG,TMP,100,150,1,10,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),5695,854,1025,1195,1366,57
724,Intermediate4,Day,1027,AR,Angelica,100,100,0,10,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6211,854,1024,1195,1366,58
724,Intermediate4,Day,118,AR,9A-91,100,100,0,10,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6206,853,1023,1194,1365,59
724,Intermediate4,Day,1032,AR,Medusa,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Exclusive (5-Star),6206,853,1023,1194,1365,60
724,Intermediate4,Day,205,AR,AN-94,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6193,851,1021,1192,1362,61
724,Intermediate4,Day,318,AR,VHS,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6167,847,1017,1187,1356,62
724,Intermediate4,Day,72,AR,TAR-21,100,150,1,10,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6149,845,1014,1183,1352,63
724,Intermediate4,Day,236,AR,K11,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6145,844,1013,1182,1351,64
724,Intermediate4,Day,20064,AR,Gr G36 Mod,120,100,0,10,10,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6138,843,1012,1181,1350,65
724,Intermediate4,Day,245,SMG,P90,100,150,1,10,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6748,843,1012,1180,1349,66
724,Intermediate4,Day,1023,SMG,Henrietta,100,150,1,10,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6748,843,1012,1180,1349,67
724,Intermediate4,Day,293,AR,AK-15,100,100,0,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6134,843,1012,1180,1349,68
724,Intermediate4,Day,215,AR,MDR,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6111,840,1008,1176,1344,69
724,Intermediate4,Day,1030,SMG,Jashin-chan,100,150,1,10,0,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),6724,840,1008,1176,1344,70
724,Intermediate4,Day,20071,AR,Galil Mod,120,200,1,10,10,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6105,839,1007,1175,1343,71
724,Intermediate4,Day,313,AR,S-ACR,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6101,838,1006,1174,1342,72
724,Intermediate4,Day,127,SMG,Type79,100,150,1,10,0,Chip (5-Star),Exclusive (5-Star),Red Dot (5-Star),6697,837,1004,1171,1339,73
724,Intermediate4,Day,214,AR,ADS,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6080,836,1003,1170,1337,74
724,Intermediate4,Day,306,AR,AK-Alfa,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6078,835,1002,1170,1337,75
724,Intermediate4,Day,135,SMG,SR-3MP,100,150,1,10,0,Chip (5-Star),HP Round (5-Star),Exclusive (5-Star),6682,835,1002,1169,1336,76
724,Intermediate4,Day,243,AR,64 Shiki,100,100,0,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6063,833,1000,1167,1333,77
724,Intermediate4,Day,194,AR,K2,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6059,833,999,1166,1332,78
724,Intermediate4,Day,176,SMG,TMP,100,100,0,10,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),5553,832,999,1166,1332,79
724,Intermediate4,Day,172,AR,Am RFB,100,150,1,10,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),6054,832,998,1165,1331,80
724,Intermediate4,Day,73,AR,AUG,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6054,832,998,1165,1331,81
724,Intermediate4,Day,171,AR,Ribeyrolles,100,150,1,10,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),6046,831,997,1163,1330,82
724,Intermediate4,Day,290,AR,89 Shiki,100,100,0,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6046,831,997,1163,1330,83
724,Intermediate4,Day,20057,AR,ST AR-15 Mod,120,100,0,10,10,Optical (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),6038,830,996,1162,1328,84
724,Intermediate4,Day,289,AR,R5,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6039,830,996,1162,1328,85
724,Intermediate4,Day,274,AR,ACR,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6033,829,995,1161,1327,86
724,Intermediate4,Day,259,SMG,PM-9,100,150,1,10,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6619,827,992,1158,1323,87
724,Intermediate4,Day,340,AR,TKB-408,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6014,826,992,1157,1323,88
724,Intermediate4,Day,228,SMG,100 Shiki,100,150,1,10,0,T-Exo (5-Star),HP Round (5-Star),Exclusive (5-Star),6605,825,990,1155,1321,89
724,Intermediate4,Day,181,AR,T91,100,150,1,10,0,Red Dot (5-Star),HV Round (5-Star),Chip (5-Star),6001,825,990,1155,1320,90
724,Intermediate4,Day,20056,AR,M4 SOPMOD II Mod,120,100,0,10,10,Optical (5-Star),Auxiliary Sights (5-Star),HV Round (5-Star),6004,825,990,1155,1320,91
724,Intermediate4,Day,16,SMG,Thompson,100,150,1,10,0,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),6596,824,989,1154,1319,92
724,Intermediate4,Day,115,SMG,Suomi,100,150,1,10,0,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),6597,824,989,1154,1319,93
